10640,53.18
10641,54.91
10642,58.01
10643,49.94
10644,53.92
10645,56.39
10646,62.28
10647,53.22
10648,50.73
10649,52.79
10650,49.67
10651,54.56
10652,53.29
10653,49.29
10654,53.83
10655,53.09
10656,59.90
10657,55.32
10658,62.30
10659,55.29
10660,51.62
10661,58.24
10662,52.25
10663,53.17
10664,49.03
10665,50.58
10666,59.48
10667,62.67
10668,52.23
10669,45.32
10670,59.00
10671,62.06
10672,51.01
10673,62.81
10674,59.59
10675,60.21
10676,49.30
10677,47.66
10678,58.35
10679,58.20
10680,45.72
10681,59.97
10682,50.25
10683,47.95
10684,64.74
10685,57.32
10686,61.25
10687,64.47
10688,55.33
10689,56.59
10690,56.29
10691,55.82
10692,63.63
10693,53.55
10694,60.50
10695,54.85
10696,53.90
10697,55.70
10698,62.79
10699,49.33
10700,56.12
10701,52.75
10702,55.88
10703,47.64
10704,51.30
10705,57.96
10706,50.14
10707,54.31
10708,62.34
10709,63.84
10710,54.62
10711,46.77
10712,63.26
10713,51.87
10714,58.52
10715,55.35
10716,55.20
10717,45.00
10718,49.03
10719,56.03
10720,45.76
10721,52.52
10722,64.59
10723,52.88
10724,54.41
10725,51.74
10726,45.59
10727,57.46
10728,45.93
10729,61.12
10730,54.72
10731,64.31
10732,57.07
10733,64.95
10734,60.95
10735,53.94
10736,62.66
10737,61.43
10738,58.90
10739,59.56
10740,52.84
10741,49.19
10742,64.03
10743,60.82
10744,50.49
10745,52.60
10746,61.15
10747,62.81
10748,50.71
10749,51.97
10750,59.85
10751,47.74
10752,52.20
10753,58.29
10754,59.72
10755,59.70
10756,58.15
10757,64.45
10758,45.86
10759,52.82
10760,45.23
10761,54.16
10762,54.92
10763,55.56
10764,62.25
10765,63.53
10766,60.71
10767,58.37
10768,59.29
10769,53.19
10770,54.48
10771,55.27
10772,57.89
10773,61.77
10774,59.32
10775,64.80
10776,55.38
10777,52.21
10778,64.03
10779,46.45
10780,63.88
10781,56.43
10782,63.91
10783,46.77
10784,46.77
10785,51.76
10786,55.50
10787,45.85
10788,47.61
10789,64.45
10790,48.48
10791,56.88
10792,61.69
10793,58.93
10794,61.42
10795,58.73
10796,56.27
10797,56.22
10798,64.09
10799,49.38
10800,62.74
10801,45.20
10802,49.80
10803,63.97
10804,58.24
10805,56.10
10806,60.94
10807,60.89
10808,52.93
10809,46.82
10810,49.03
10811,54.70
10812,46.98
10813,52.91
10814,51.73
10815,62.66
10816,49.26
10817,54.17
10818,48.74
10819,58.96
10820,60.84
10821,49.13
10822,56.29
10823,63.68
10824,55.27
10825,55.89
10826,46.99
10827,55.21
10828,53.16
10829,63.71
10830,46.41
10831,64.51
10832,48.19
10833,46.37
10834,46.08
10835,64.97
10836,62.49
10837,57.08
10838,55.41
10839,52.43
10840,59.09
10841,61.35
10842,62.35
10843,54.08
10844,45.88
10845,59.12
10846,52.38
10847,58.11
10848,58.52
10849,64.22
10850,63.26
10851,50.20
10852,56.50
10853,48.53
10854,64.29
10855,47.75
10856,64.17
10857,64.18
10858,53.02
10859,50.57
10860,58.96
10861,61.31
10862,64.92
10863,56.22
10864,52.21
10865,53.96
10866,54.02
10867,54.23
10868,45.00
10869,62.29
10870,51.81
10871,59.53
10872,51.59
10873,63.43
10874,46.52
10875,63.93
10876,56.72
10877,63.02
10878,50.64
10879,54.34
10880,56.26
10881,64.57
10882,45.41
10883,56.96
10884,60.97
10885,57.34
10886,49.88
10887,49.67
10888,47.38
10889,56.89
10890,52.27
10891,62.05
10892,58.43
10893,63.39
10894,64.04
10895,61.89
10896,61.67
10897,52.07
10898,58.54
10899,47.73
10900,51.01
10901,55.52
10902,54.74
10903,51.26
10904,56.14
10905,50.64
10906,61.65
10907,45.14
10908,59.94
10909,51.94
10910,58.78
10911,62.68
10912,61.66
10913,53.59
10914,63.00
10915,64.65
10916,49.88
10917,57.10
10918,56.22
10919,56.13
10920,63.43
10921,54.29
10922,53.99
10923,57.11
10924,53.61
10925,49.58
10926,60.53
10927,45.18
10928,60.51
10929,57.79
10930,60.87
10931,52.28
10932,48.48
10933,61.54
10934,62.40
10935,46.64
10936,46.63
10937,62.92
10938,50.42
10939,62.10
10940,56.92
10941,54.79
10942,61.55
10943,46.14
10944,50.02
10945,46.12
10946,58.22
10947,60.91
10948,60.31
10949,50.83
10950,57.67
10951,45.49
10952,58.67
10953,62.92
10954,61.34
10955,52.86
10956,51.18
10957,68.56
10958,52.45
10959,60.43
10960,47.10
10961,45.00
10962,46.57
10963,62.27
10964,55.30
10965,52.13
10966,57.62
10967,50.73
10968,59.98
10969,55.43
10970,56.96
10971,63.30
10972,50.03
10973,47.53
10974,74.04
10975,50.59
10976,51.70
10977,52.20
10978,50.39
10979,57.21
10980,45.66
10981,61.85
10982,47.62
10983,62.99
10984,47.15
10985,58.56
10986,52.34
10987,52.28
10988,61.67
10989,46.45
10990,49.03
10991,53.06
10992,58.27
10993,64.05
10994,54.33
10995,52.03
10996,55.58
10997,47.59
10998,53.50
10999,59.83
11000,54.54
11001,62.55
11002,64.75
11003,59.85
11004,62.92
11005,50.60
11006,56.13
11007,47.18
11008,57.55
11009,54.34
11010,60.92
11011,49.99
11012,51.65
11013,59.06
11014,53.25
11015,63.95
11016,57.63
11017,62.14
11018,59.13
11019,64.94
11020,47.42
11021,50.49
11022,63.35
11023,61.89
11024,61.59
11025,63.88
11026,55.46
11027,50.67
11028,47.84
11029,48.20
11030,47.11
11031,51.01
11032,58.44
11033,59.74
11034,62.54
11035,56.72
11036,56.98
11037,50.69
11038,64.66
11039,63.25
11040,49.13
11041,61.63
11042,52.80
11043,53.79
11044,63.37
11045,53.80
11046,58.50
11047,58.42
11048,48.62
11049,64.18
11050,63.59
11051,58.63
11052,64.89
11053,58.49
11054,49.44
11055,55.06
11056,61.42
11057,61.71
11058,56.48
11059,58.29
11060,49.32
11061,47.02
11062,62.08
11063,64.23
11064,59.00
11065,59.14
11066,49.33
11067,63.18
11068,50.57
11069,60.39
11070,47.99
11071,51.38
11072,61.44
11073,59.95
11074,57.04
11075,62.14
11076,56.92
11077,60.42
11078,60.95
11079,50.66
11080,46.01
11081,46.87
11082,48.87
11083,60.19
11084,49.71
11085,49.44
11086,45.68
11087,50.28
11088,61.31
11089,64.55
11090,47.76
11091,48.29
11092,61.58
11093,63.39
11094,53.42
11095,49.04
11096,46.90
11097,57.00
11098,60.29
11099,60.61
11100,60.29
11101,51.66
11102,46.56
11103,61.15
11104,64.51
11105,46.06
11106,53.59
11107,60.62
11108,50.36
11109,55.69
11110,46.46
11111,56.80
11112,47.36
11113,51.31
11114,63.89
11115,53.11
11116,50.17
11117,57.55
11118,48.49
11119,46.22
11120,52.11
11121,56.03
11122,57.57
11123,59.36
11124,56.90
11125,50.54
11126,59.81
11127,47.18
11128,48.49
11129,64.35
11130,58.73
11131,49.45
11132,46.10
11133,64.79
11134,46.41
11135,53.79
11136,49.35
11137,60.24
11138,58.10
11139,46.31
11140,61.56
11141,64.36
11142,58.84
11143,61.92
11144,64.15
11145,48.00
11146,62.54
11147,58.47
11148,55.33
11149,49.80
11150,60.56
11151,64.30
11152,73.38
11153,55.01
11154,45.08
11155,63.93
11156,64.85
11157,53.39
11158,52.42
11159,62.12
11160,61.01
11161,60.02
11162,55.01
11163,46.63
11164,53.88
11165,48.69
11166,62.22
11167,54.70
11168,57.35
11169,55.72
11170,46.68
11171,64.12
11172,57.20
11173,57.43
11174,48.45
11175,52.87
11176,64.81
11177,50.35
11178,60.45
11179,47.90
11180,45.64
11181,54.01
11182,64.73
11183,59.03
11184,64.03
11185,51.19
11186,52.96
11187,58.29
11188,45.53
11189,58.15
11190,64.15
11191,46.94
11192,54.84
11193,49.24
11194,52.62
11195,58.99
11196,50.00
11197,63.96
11198,46.26
11199,51.35
11200,57.61
11201,52.47
11202,48.73
11203,52.10
11204,59.16
11205,53.26
11206,51.09
11207,64.79
11208,54.58
11209,58.47
11210,52.47
11211,49.37
11212,54.67
11213,50.94
11214,59.36
11215,60.13
11216,46.35
11217,60.86
11218,63.02
11219,46.72
11220,48.84
11221,64.93
11222,48.24
11223,53.28
11224,53.92
11225,56.46
11226,54.07
11227,49.68
11228,46.25
11229,56.00
11230,60.43
11231,56.04
11232,59.50
11233,51.41
11234,57.98
11235,53.88
11236,51.56
11237,58.38
11238,63.52
11239,56.22
11240,57.28
11241,50.58
11242,61.75
11243,63.79
11244,47.33
11245,55.73
11246,46.49
11247,59.55
11248,62.14
11249,57.26
11250,58.49
11251,60.21
11252,52.17
11253,52.25
11254,51.55
11255,51.50
11256,49.09
11257,48.36
11258,45.89
11259,45.22
11260,48.67
11261,64.94
11262,50.59
11263,46.96
11264,61.41
11265,64.66
11266,46.70
11267,56.23
11268,62.85
11269,55.77
11270,58.66
11271,59.10
11272,46.77
11273,45.98
11274,62.49
11275,60.25
11276,64.70
11277,57.64
11278,50.88
11279,51.51
11280,59.83
11281,60.98
11282,51.73
11283,63.36
11284,55.96
11285,57.52
11286,51.15
11287,56.60
11288,62.57
11289,58.18
11290,46.75
11291,55.50
11292,48.42
11293,52.81
11294,54.64
11295,57.67
11296,51.12
11297,46.25
11298,54.69
11299,52.46
11300,61.30
11301,45.90
11302,63.34
11303,51.49
11304,53.41
11305,50.88
11306,53.22
11307,49.27
11308,62.90
11309,52.46
11310,55.37
11311,53.88
11312,52.67
11313,47.52
11314,59.75
11315,54.70
11316,54.09
11317,50.45
11318,52.76
11319,59.58
11320,55.90
11321,51.95
11322,64.29
11323,59.20
11324,56.50
11325,53.33
11326,51.72
11327,51.97
11328,61.24
11329,54.23
11330,47.36
11331,63.90
11332,61.11
11333,48.06
11334,50.98
11335,52.21
11336,54.30
11337,54.68
11338,62.37
11339,60.39
11340,62.05
11341,46.23
11342,54.16
11343,50.78
11344,51.34
11345,65.86
11346,68.02
11347,52.75
11348,57.41
11349,50.84
11350,51.37
11351,46.80
11352,59.60
11353,60.84
11354,50.32
11355,46.83
11356,55.91
11357,61.35
11358,60.36
11359,60.06
11360,50.44
11361,51.92
11362,49.63
11363,49.63
11364,54.72
11365,60.47
11366,62.65
11367,54.68
11368,51.30
11369,52.53
11370,59.83
11371,62.72
11372,57.63
11373,57.64
11374,55.36
11375,55.45
11376,61.71
11377,47.25
11378,51.62
11379,64.98
11380,54.50
11381,63.93
11382,58.88
11383,50.70
11384,57.01
11385,55.37
11386,45.76
11387,53.88
11388,58.78
11389,55.37
11390,55.56
11391,46.06
11392,60.77
11393,52.40
11394,64.33
11395,47.04
11396,56.25
11397,45.32
11398,54.94
11399,54.52
11400,58.93
11401,56.09
11402,57.23
11403,47.24
11404,47.69
11405,46.80
11406,50.95
11407,61.29
11408,56.55
11409,54.44
11410,51.72
11411,62.56
11412,63.26
11413,50.65
11414,58.67
11415,63.88
11416,49.67
11417,57.42
11418,64.15
11419,45.74
11420,70.89
11421,55.21
11422,62.88
11423,48.49
11424,51.55
11425,62.19
11426,54.62
11427,46.81
11428,58.38
11429,52.49
11430,47.98
11431,58.59
11432,48.21
11433,55.22
11434,62.37
11435,46.23
11436,48.34
11437,47.59
11438,51.11
11439,46.18
11440,59.34
11441,62.21
11442,59.88
11443,55.52
11444,53.72
11445,62.62
11446,54.31
11447,60.86
11448,53.38
11449,45.98
11450,64.83
11451,50.38
11452,60.14
11453,57.31
11454,48.04
11455,50.99
11456,51.54
11457,62.20
11458,62.70
11459,60.91
11460,53.15
11461,50.75
11462,57.18
11463,64.28
11464,46.12
11465,59.65
11466,56.66
11467,52.30
11468,46.42
11469,47.50
11470,56.78
11471,46.08
11472,60.91
11473,53.70
11474,46.61
11475,45.59
11476,62.96
11477,64.95
11478,56.88
11479,46.88
11480,54.84
11481,47.75
11482,59.92
11483,53.35
11484,49.92
11485,45.13
11486,52.92
11487,58.96
11488,47.73
11489,60.88
11490,46.62
11491,62.58
11492,54.53
11493,64.52
11494,60.48
11495,54.42
11496,63.02
11497,61.02
11498,55.89
11499,53.09
11500,62.69
11501,63.92
11502,62.30
11503,46.71
11504,46.99
11505,52.72
11506,58.91
11507,50.00
11508,63.58
11509,47.17
11510,64.11
11511,51.99
11512,55.11
11513,64.91
11514,62.81
11515,64.06
11516,50.51
11517,59.77
11518,61.15
11519,51.08
11520,46.64
11521,61.07
11522,50.98
11523,50.65
11524,62.47
11525,52.34
11526,45.93
11527,48.35
11528,49.60
11529,58.32
11530,62.43
11531,58.63
11532,52.15
11533,64.49
11534,48.12
11535,52.67
11536,56.25
11537,54.27
11538,60.90
11539,60.56
11540,56.03
11541,62.22
11542,46.34
11543,60.29
11544,56.23
11545,50.23
11546,57.46
11547,62.70
11548,47.31
11549,56.07
11550,45.51
11551,46.19
11552,48.57
11553,56.65
11554,49.96
11555,52.92
11556,61.73
11557,52.09
11558,55.81
11559,57.86
11560,53.66
11561,62.72
11562,60.71
11563,63.28
11564,57.32
11565,45.01
11566,50.68
11567,54.64
11568,50.42
11569,47.42
11570,61.03
11571,69.62
11572,50.97
11573,49.89
11574,56.17
11575,62.31
11576,51.13
11577,61.58
11578,52.80
11579,56.04
11580,59.97
11581,55.41
11582,63.55
11583,63.93
11584,46.10
11585,64.21
11586,63.07
11587,62.00
11588,61.07
11589,60.68
11590,58.07
11591,55.87
11592,46.36
11593,53.86
11594,52.29
11595,61.42
11596,58.65
11597,49.13
11598,62.26
11599,52.90
11600,56.02
11601,58.23
11602,62.94
11603,53.71
11604,50.78
11605,64.70
11606,70.14
11607,56.57
11608,57.69
11609,48.54
11610,57.90
11611,62.03
11612,64.11
11613,51.21
11614,50.42
11615,61.86
11616,48.64
11617,63.25
11618,63.04
11619,62.01
11620,56.45
11621,45.42
11622,59.25
11623,59.45
11624,57.73
11625,59.06
11626,59.06
11627,48.18
11628,64.88
11629,60.79
11630,55.14
11631,60.06
11632,61.81
11633,59.12
11634,50.10
11635,62.79
11636,45.81
11637,46.14
11638,49.88
11639,49.44
11640,53.95
11641,60.81
11642,51.60
11643,57.52
11644,55.87
11645,54.46
11646,45.93
11647,47.46
11648,52.30
11649,47.79
11650,51.93
11651,64.26
11652,56.48
11653,53.34
11654,58.66
11655,46.66
11656,46.46
11657,54.76
11658,63.53
11659,48.34
11660,51.19
11661,62.06
11662,59.20
11663,45.98
11664,60.70
11665,46.54
11666,57.51
11667,55.45
11668,63.86
11669,58.96
11670,54.31
11671,60.86
11672,59.70
11673,52.12
11674,60.11
11675,59.43
11676,47.84
11677,63.84
11678,46.84
11679,60.86
11680,48.73
11681,61.95
11682,59.94
11683,56.08
11684,56.62
11685,59.09
11686,55.77
11687,46.57
11688,62.27
11689,57.71
11690,60.87
11691,55.94
11692,45.53
11693,51.91
11694,58.07
11695,52.55
11696,56.82
11697,59.17
11698,45.45
11699,59.81
11700,63.93
11701,54.80
11702,59.46
11703,54.16
11704,61.63
11705,46.11
11706,60.67
11707,45.47
11708,59.50
11709,47.64
11710,62.88
11711,53.52
11712,54.69
11713,64.59
11714,62.86
11715,58.70
11716,59.09
11717,58.01
11718,46.72
11719,60.74
11720,52.15
11721,52.68
11722,47.99
11723,47.89
11724,57.94
11725,58.64
11726,52.69
11727,63.57
11728,61.80
11729,58.56
11730,53.25
11731,59.04
11732,60.70
11733,47.38
11734,58.74
11735,64.67
11736,57.78
11737,58.73
11738,55.62
11739,48.40
11740,59.13
11741,50.13
11742,45.03
11743,57.73
11744,46.29
11745,50.69
11746,55.37
11747,57.05
11748,63.84
11749,56.61
11750,51.45
11751,64.41
11752,55.59
11753,53.39
11754,56.21
11755,54.40
11756,60.55
11757,55.64
11758,64.60
11759,64.45
11760,49.06
11761,49.16
11762,46.79
11763,46.22
11764,49.81
11765,48.99
11766,64.92
11767,58.25
11768,59.62
11769,56.84
11770,56.15
11771,49.79
11772,51.98
11773,51.11
11774,52.94
11775,62.58
11776,45.90
11777,52.55
11778,55.83
11779,49.16
11780,59.47
11781,55.17
11782,50.10
11783,54.42
11784,45.98
11785,55.16
11786,50.30
11787,60.86
11788,46.90
11789,48.31
11790,58.58
11791,51.13
11792,55.01
11793,57.17
11794,60.26
11795,62.58
11796,46.27
11797,60.54
11798,46.74
11799,59.36
11800,60.56
11801,55.58
11802,50.35
11803,50.24
11804,55.11
11805,52.14
11806,55.68
11807,60.65
11808,52.52
11809,61.15
11810,53.97
11811,54.68
11812,61.62
11813,46.62
11814,59.41
11815,49.69
11816,49.37
11817,48.03
11818,52.29
11819,63.08
11820,52.65
11821,53.90
11822,57.77
11823,53.66
11824,59.48
11825,60.63
11826,50.42
11827,62.16
11828,61.23
11829,55.91
11830,60.17
11831,45.38
11832,56.23
11833,48.52
11834,57.00
11835,53.22
11836,60.98
11837,48.87
11838,49.23
11839,55.59
11840,64.66
11841,48.61
11842,50.07
11843,62.84
11844,53.61
11845,49.95
11846,59.51
11847,55.06
11848,58.68
11849,50.83
11850,55.27
11851,53.98
11852,51.98
11853,45.32
11854,46.46
11855,54.73
11856,52.97
11857,60.62
11858,48.60
11859,50.53
11860,57.85
11861,50.43
11862,53.65
11863,61.09
11864,47.56
11865,50.65
11866,47.18
11867,58.37
11868,50.02
11869,55.97
11870,54.50
11871,63.69
11872,50.45
11873,53.15
11874,60.56
11875,47.85
11876,60.53
11877,50.40
11878,50.20
11879,50.49
11880,51.15
11881,54.09
11882,53.59
11883,53.03
11884,55.43
11885,55.01
11886,59.49
11887,54.60
11888,58.49
11889,61.41
11890,55.87
11891,52.13
11892,50.17
11893,54.13
11894,52.74
11895,61.79
11896,61.55
11897,54.11
11898,64.43
11899,54.31
11900,60.11
11901,47.64
11902,61.36
11903,48.09
11904,54.80
11905,64.95
11906,48.12
11907,53.19
11908,59.60
11909,62.50
11910,50.48
11911,51.94
11912,46.09
11913,63.85
11914,57.30
11915,50.75
11916,45.83
11917,46.29
11918,52.18
11919,64.13
11920,46.07
11921,52.90
11922,61.79
11923,58.75
11924,56.39
11925,54.01
11926,57.56
11927,60.10
11928,52.56
11929,55.64
11930,50.58
11931,45.45
11932,52.17
11933,52.97
11934,55.15
11935,49.57
11936,50.33
11937,50.06
11938,58.16
11939,58.49
11940,57.04
11941,59.80
11942,51.19
11943,64.65
11944,51.63
11945,56.55
11946,58.19
11947,49.99
11948,54.35
11949,55.29
11950,49.93
11951,55.74
11952,63.04
11953,59.50
11954,46.33
11955,58.52
11956,62.23
11957,49.23
11958,52.55
11959,55.49
11960,61.18
11961,52.01
11962,48.76
11963,47.94
11964,46.80
11965,64.55
11966,53.65
11967,48.55
11968,45.30
11969,51.64
11970,52.71
11971,54.27
11972,51.68
11973,58.10
11974,57.88
11975,52.74
11976,57.64
11977,60.94
11978,45.98
11979,55.19
11980,50.05
11981,45.16
11982,62.94
11983,50.85
11984,47.60
11985,52.72
11986,53.60
11987,45.95
11988,58.70
11989,55.28
11990,47.90
11991,56.87
11992,54.90
11993,48.46
11994,49.83
11995,55.95
11996,62.85
11997,56.10
11998,45.55
11999,52.05
